Name,Amount
Spencer Bosco,33.230000000000004
Spencer Gusikowski,74.18
Spencer Stokes,35.63
Stacey Hettinger,20.23
Stacey Kautzer,31.75
Stacey MacGyver,27.45
Stacey Reilly,25.21
Stacey Stroman,45.04
Stacy Bruen,46.0
Stacy Emmerich,25.009999999999998
Stacy Stracke,10.01
Stan Armstrong,23.409999999999997
Stan Goldner,28.18
Stan Robel,16.83
Stanford Bailey,21.11
Stanford Blick,26.94
Stanford Connelly,37.24
Stanford D'Amore,54.82
Stanford Hahn,7.53
Stanley Becker,10.25
Stanley Bergstrom,34.510000000000005
Stanley Robel,31.77
Stanley Runolfsson,33.78
Stanton Hyatt,39.910000000000004
Stanton Kuphal,15.530000000000001
Stefan Kertzmann,33.85
Stefan Koepp,28.060000000000002
Stefan Kunze,29.19
Stefanie Denesik,53.519999999999996
Stefanie Farrell,17.41
Stefanie Kunde,31.17
Stella Kautzer,40.26
Stephan Gorczany,26.17
Stephania Hilpert,23.439999999999998
Stephania Rath,40.18
Stephania Wehner,48.35
Stephania Wolf,24.8
Stephanie Hansen,18.06
Stephanie Hayes,17.96
Stephanie Romaguera,41.96
Stephany Jast,10.11
Stephen Conroy,26.88
Stephen Mayer,64.46
Stephen Weissnat,9.71
Stephon Dicki,49.1
Stephon Littel,32.99
Stephon Skiles,52.3
Stephon Stamm,32.86
Sterling Johnson,36.86
Sterling McClure,27.180000000000003
Steve Ortiz,43.69
Steve Ritchie,39.449999999999996
Stevie Collins,17.0
Stevie Hegmann,13.83
Stevie King,49.32
Stevie Mante,21.18
Stevie Marks,38.76
Stevie Volkman,28.009999999999998
Stewart Huel,30.91
Stewart Spinka,21.15
Stewart Will,56.620000000000005
Stewart Windler,35.089999999999996
Stone Auer,37.55
Stone Beatty,18.7
Stone Christiansen,26.43
Stone Johnston,22.43
Stone Kozey,28.25
Stuart Armstrong,12.0
Stuart Grady,33.47
Stuart Mayer,26.85
Summer Moen,67.3
Summer Oberbrunner,42.83
Sunny Conroy,53.07
Sunny Ortiz,43.67
Sunny Satterfield,43.52
Sunny Schiller,23.5
Sunny Schmidt,6.68
Susan O'Conner,22.71
Susan Pacocha,32.55
Susan Toy,27.0
Susana Effertz,27.59
Susana Gutmann,56.65
Susana Keebler,46.23
Susana Kohler,23.04
Susana Murazik,14.690000000000001
Susana Vandervort,10.54
Susana Ziemann,36.96
Susanna Emard,30.21
Susanna Hauck,28.979999999999997
Susanna Schowalter,69.07
Susanna Schumm,21.55
Susie Dicki,42.46
Susie Gottlieb,48.8
Susie Pacocha,35.76
Susie Pfannerstill,28.599999999999998
Susie Sawayn,15.739999999999998
Susie Veum,35.39
Susie Welch,8.43
Suzanne Glover,22.65
Suzanne Mayert,21.22
Sven Christiansen,38.67
Sven DuBuque,47.33
Sven Greenfelder,26.89
Sven Hettinger,31.93
Sven Smith,38.49
Sven Wisoky,10.02
Syble Dach,40.56
Syble Fritsch,23.04
Syble Johns,20.29
Syble Ritchie,21.34
Syble Runte,34.120000000000005
Sydnee Berge,25.54
Sydnee Hodkiewicz,27.36
Sydnee Kerluke,24.619999999999997
Sydney Douglas,25.67
Sydney Durgan,46.09
Sydney Hauck,26.05
Sydney Kuphal,13.4
Sydney Raynor,34.160000000000004
Sydni Bode,39.16
Sydni Botsford,16.5
Sydni Haag,45.68
Sydnie Dare,46.3
Sydnie King,19.47
Sydnie Sanford,10.719999999999999
Sydnie Weber,12.030000000000001
Sylvan Cronin,36.44
Sylvan Kutch,24.16
Sylvester Bahringer,28.25
Sylvester Gottlieb,16.65
Sylvester Sauer,20.32
Sylvester Simonis,39.58
Sylvia Gibson,27.45
Tabitha Durgan,10.48
Tabitha Fisher,1.94
Tabitha Wiza,21.049999999999997
Tad Block,2.49
Tad Nitzsche,34.35
Tad Stoltenberg,17.060000000000002
Tad Towne,32.28
Talia Hand,24.64
Talia Purdy,26.78
Talia Von,31.73
Talon O'Reilly,23.91
Talon Sanford,22.79
Talon Satterfield,31.46
Talon Spinka,40.83
Talon Turner,37.480000000000004
Tamara Green,37.48
Tania Dickinson,18.79
Tania Gibson,30.21
Tania Hane,51.67
Tania Howe,14.37
Tanner Beahan,48.550000000000004
Tanner Hagenes,38.07
Tanner Jacobi,35.79
Tanner Rice,29.189999999999998
Tanya Corkery,22.34
Tanya Crist,30.139999999999997
Tanya Jast,55.269999999999996
Tanya Schmidt,30.43
Tanya Willms,30.0
Tara Gibson,25.56
Tara Gottlieb,15.63
Tara Kuphal,31.78
Tara Murphy,35.38
Taryn Rowe,8.64
Taryn Wunsch,35.91
Tate Boyer,14.66
Tate Brekke,43.62
Tatum Mertz,35.17
Tatyana Torphy,25.11
Taurean Dare,15.75
Taurean Hagenes,24.99
Taurean Rippin,18.48
Tavares Adams,12.17
Tavares Herzog,3.64
Tavares Nienow,14.719999999999999
Tavares Parker,26.75
Taya Cummings,10.379999999999999
Taya Frami,25.61
Taya Koss,27.8
Taya Murazik,33.86
Taya Sauer,36.33
Taylor Prosacco,16.1
Taylor Raynor,29.759999999999998
Taylor Willms,17.380000000000003
Teagan Gibson,43.980000000000004
Teagan Legros,26.91
Teagan Ziemann,20.92
Ted Kemmer,32.38
Ted Pacocha,28.12
Ted Runolfsson,31.080000000000002
Telly Balistreri,18.56
Telly Dickens,15.13
Telly Hackett,42.62
Telly Johnston,22.09
Telly Lebsack,22.55
Terence Bechtelar,30.86
Teresa Hilll,46.63
Teresa McLaughlin,37.68
Teresa Zieme,21.46
Terrell Runolfsdottir,3.23
Terrell Stoltenberg,10.04
Terrence Brown,31.42
Terrence Daugherty,52.76
Terrence Gislason,56.11
Terrill Mertz,26.740000000000002
Terrill Strosin,61.379999999999995
Terrill VonRueden,33.05
Terry Ankunding,14.91
Terry Goodwin,24.88
Terry Stark,19.92
Tess Mueller,17.3
Tess Ryan,13.5
Tess Turcotte,28.130000000000003
Tessie Ledner,34.95
Tessie O'Reilly,34.68
Tessie Walker,33.199999999999996
Tessie Zemlak,4.56
Tevin Kuvalis,15.83
Tevin Leffler,33.54
Tevin Nikolaus,22.62
Tevin Raynor,36.49
Tevin Schmidt,16.3
Thad Hand,24.34
Thad Quitzon,40.9
Thad Runolfsson,53.480000000000004
Thad Zieme,60.3
Thaddeus Bauch,19.99
Thaddeus Bergnaum,28.060000000000002
Thaddeus Donnelly,37.44
Thaddeus Morissette,28.06
Thaddeus Ward,18.64
Thalia Harvey,10.04
Thalia Zieme,40.93
Thea Blanda,19.6
Thea Cummerata,21.93
Thea Johnson,3.13
Thea Lueilwitz,8.379999999999999
Thea Thiel,47.8
Thea Wolff,33.86
Thelma Collins,49.33
Thelma Crona,40.04
Thelma O'Connell,13.6
Thelma Pagac,10.8
Thelma Reinger,48.78
Thelma Rogahn,37.57
Theo Lowe,35.8
Theo Osinski,35.29
Theodora Beahan,31.479999999999997
Theodora Schiller,42.769999999999996
Theodora Schultz,24.08
Theodora Shanahan,77.32000000000001
Theodora Toy,34.09
Theodore Braun,41.49
Theodore Hansen,27.79
Theodore Kuphal,32.39
Theodore Stiedemann,13.56
Theodore Wolff,15.03
Theresa Casper,43.31
Theresa Parker,11.12
Theresa Schiller,35.98
Therese Kuhn,19.77
Therese Parker,22.86
Theresia Blanda,29.19
Theresia Hand,29.07
Theresia Hilpert,20.79
Theresia Kovacek,31.33
Theresia Pagac,74.47
Theresia Sawayn,11.39
Theresia Schimmel,17.97
Theron Leuschke,18.29
Theron Smitham,26.02
Thomas Ratke,39.27
Thomas Tromp,27.46
Thora Conroy,46.6
Thora Lebsack,50.54
Thora Stokes,57.769999999999996
Thurman Dietrich,21.65
Thurman McClure,31.77
Tia Gleichner,14.84
Tia Koch,35.989999999999995
Tia Sauer,28.200000000000003
Tia Steuber,45.24
Tia Torp,14.75
Tiana Hettinger,28.54
Tianna Hyatt,27.31
Tianna Johnston,23.96
Tianna Wyman,35.64
Tiara Collier,10.52
Tiara Zulauf,41.04
Tierra Adams,42.58
Tierra Bednar,15.37
Tierra Shields,23.810000000000002
Tierra Stoltenberg,56.830000000000005
Tiffany Hane,46.73
Tiffany Nienow,25.11
Tiffany Stroman,31.900000000000002
Tillman Pagac,16.52
Timmothy Brakus,31.630000000000003
Timmothy Medhurst,23.39
Timmy Abbott,31.56
Timothy Kihn,9.98
Timothy Moen,34.66
Timothy Schamberger,18.58
Timothy Smitham,22.31
Tina Haley,31.7
Tina Walker,10.99
Tito Borer,26.62
Tito Medhurst,16.3
Tito Pfannerstill,22.36
Titus Waters,46.69
Tobin Koepp,51.5
Tobin Marquardt,24.259999999999998
Tobin Okuneva,47.13
Tobin Powlowski,32.87
Toby Konopelski,13.969999999999999
Toby Lehner,38.38
Toby Rowe,36.36
Tod Gibson,7.4399999999999995
Tod Murray,50.84
Tod Rolfson,54.48
Tom Metz,32.35
Tom Rath,46.730000000000004
Tom Roberts,26.38
Tom Stracke,37.57
Tomas Bednar,45.03
Tomas Leuschke,62.89
Tomasa Hamill,27.61
Tomasa Quitzon,25.21
Tommie Hagenes,17.66
Tommie Powlowski,16.65
Tommie Raynor,23.11
Tommie Rodriguez,18.509999999999998
Tommie Runolfsson,26.6
Tommie Torp,16.05
Toney Grant,20.169999999999998
Toney Hane,22.78
Toney Tillman,12.26
Toni Buckridge,16.189999999999998
Toni Carroll,20.590000000000003
Toni Rogahn,16.55
Toni Wisoky,35.18
Tony Greenholt,44.33
Tony Heller,31.5
Tony Koss,27.96
Tony Ruecker,31.89
Tony Schowalter,12.82
Tony Schultz,46.4
Tony Stracke,31.07
Torey Macejkovic,40.62
Torrance DuBuque,27.23
Torrance Kunze,53.870000000000005
Torrance Olson,35.41
Torrance Rowe,21.02
Torrey Hilll,63.02
Torrey Mayer,27.96
Toy Breitenberg,45.31
Toy Cole,54.91
Toy Johnston,4.61
Trace Wolff,68.52
Tracey Spencer,35.7
Tracy Dickinson,11.87
Travis Turcotte,31.410000000000004
Tre Ankunding,28.259999999999998
Tre DuBuque,19.95
Tre McClure,24.53
Tre Okuneva,47.05
Tre Zboncak,37.79
Tremaine Kling,27.7
Tremaine Upton,28.68
Tremayne Homenick,47.05
Trent Leannon,45.86
Trent Powlowski,31.87
Trenton Bartell,41.269999999999996
Trenton Bernier,41.06
Trenton Lehner,5.34
Trenton McClure,23.1
Trenton Sporer,40.9
Trenton Ziemann,24.04
Tressa Homenick,22.08
Tressie Gleichner,36.42
Tressie Gutmann,47.42
Tressie Herman,19.67
Treva Spencer,22.21
Treva Swaniawski,34.03
Trever Boehm,1.76
Trever Williamson,13.01
Trevion Boehm,28.54
Trevion Ortiz,19.25
Trevion Schultz,48.1
Trevion Smith,6.05
Trevor Funk,19.520000000000003
Trevor Larson,39.44
Trevor Stokes,63.239999999999995
Trevor Von,17.38
Trey Roberts,21.0
Trey Ryan,13.29
Trinity Bins,41.6
Trinity Little,32.31
Trisha Fahey,15.53
Trisha Price,19.04
Trisha Sawayn,55.31
Tristian Cormier,51.86
Tristian Hintz,35.43
Tristian McLaughlin,34.21
Tristian Smitham,10.07
Tristin Crist,15.48
Tristin Hartmann,15.969999999999999
Tristin Pfeffer,69.25
Tristin Walter,59.28
Triston Bogisich,41.77
Triston Kovacek,13.78
Triston Lind,7.300000000000001
Triston Rolfson,10.620000000000001
Triston Wilderman,79.62
Troy Hamill,22.1
Troy Robel,14.91
Trudie Murray,14.28
Trudie Schuppe,25.66
Trycia Cummings,11.809999999999999
Trycia Jaskolski,29.18
Trycia Monahan,27.15
Trystan Grimes,23.45
Trystan Zieme,25.330000000000002
Turner Kunde,47.59
Turner Lockman,35.43
Turner Weimann,23.78
Turner Ziemann,23.43
Twila Volkman,7.56
Tyler Bergnaum,31.11
Tyler Farrell,41.81
Tyler Jones,37.71
Tyler Koelpin,24.790000000000003
Tyler Nicolas,25.04
Tyler Torphy,49.11
Tyra Tillman,20.19
Tyra Ullrich,19.09
Tyree Rau,46.31
Tyreek Fahey,37.19
Tyreek Hayes,42.45
Tyreek Larson,25.07
Tyreek Murazik,14.42
Tyrel Olson,25.240000000000002
Tyrel Ryan,46.39
Tyrell Bernhard,9.23
Tyrell Hudson,27.269999999999996
Tyrell O'Conner,29.089999999999996
Tyrell Ullrich,20.46
Tyrese Abernathy,29.95
Tyrese Braun,25.48
Tyrese Heidenreich,33.61
Tyrese Jacobson,29.490000000000002
Tyrese Koelpin,30.41
Tyrique Bartoletti,27.3
Tyrique Blick,40.339999999999996
Tyrique Marks,36.1
Tyrique Mitchell,16.58
Tyrique O'Kon,21.23
Tyshawn Haag,44.53
Tyshawn Prosacco,36.519999999999996
Tyshawn Reynolds,50.839999999999996
Tyson Beier,38.28
Tyson Cronin,11.44
Tyson McClure,14.7
Ubaldo Altenwerth,41.74
Ubaldo Ebert,73.96000000000001
Ubaldo Fahey,9.03
Ubaldo Hackett,19.99
Ubaldo Homenick,19.11
Ubaldo Koch,26.42
Ubaldo Wyman,21.150000000000002
Ulices Ebert,13.27
Ulices Jerde,26.09
Ulices Koss,16.91
Ulices Price,25.03
Ulises Blanda,6.4
Ulises Koch,31.92
Ulises Predovic,82.14
Una Gutmann,19.57
Una Kemmer,39.22
Una McClure,44.82
Una Torphy,9.99
Unique Braun,13.42
Unique Gerlach,17.16
Unique Graham,8.8
Unique Hansen,23.39
Unique Sporer,26.25
Unique Towne,54.7
Urban Fay,45.48
Urban Gleason,33.33
Urban Hamill,18.650000000000002
Urban Kihn,42.43
Uriah Graham,33.16
Uriah Krajcik,38.64
Uriah Lakin,77.85
Uriah Larson,12.23
Uriah Towne,34.51
Ursula Botsford,51.47
Ursula Collier,27.14
Ursula Hilll,17.46
Ursula Schmeler,116.54
Ursula Streich,26.82
Ursula Tremblay,38.269999999999996
Vada Hayes,7.3
Vada Labadie,42.81
Vada O'Reilly,45.75
Valentin Feest,31.92
Valentin Kreiger,11.91
Valentin Schamberger,30.89
Valentina Buckridge,28.77
Valentine Abshire,41.18
Valentine Langosh,55.92
Valentine Parker,40.17
Valentine Russel,15.06
Valentine Thiel,28.53
Valerie Bartoletti,24.439999999999998
Valerie Effertz,43.47
Valerie Pagac,27.17
Valerie Parisian,16.29
Valerie Rempel,20.130000000000003
Vallie Cremin,21.22
Vallie Hettinger,33.019999999999996
Van Beahan,14.52
Van Fritsch,41.85
Van Lubowitz,69.02
Van Reinger,27.65
Van Roob,17.97
Van Strosin,50.04
Vance Cole,41.87
Vance Tillman,24.729999999999997
Vanessa Auer,9.2
Vanessa Boyle,40.730000000000004
Vanessa Brown,33.2
Vanessa Douglas,16.58
Vanessa Hermiston,22.73
Vanessa Hoeger,27.14
Vanessa Murray,17.92
Vanessa Stroman,8.02
Vaughn Gutkowski,28.79
Vaughn Jast,28.509999999999998
Vaughn Kirlin,52.68
Vaughn West,22.25
Veda Boyle,18.04
Veda Corwin,37.99
Velda Erdman,21.57
Velda Goldner,43.16
Velda King,21.84
Vella Cartwright,7.3
Vella Funk,50.6
Vella Hudson,17.12
Vella Rutherford,25.1
Velma Koss,20.43
Velma Marks,34.06
Velma O'Reilly,36.260000000000005
Velma Schimmel,29.53
Velma Walter,34.27
Velva Friesen,45.58
Velva O'Conner,30.71
Vena Nienow,32.58
Vena Predovic,21.169999999999998
Vena Wilderman,7.05
Verda Lueilwitz,28.47
Verda Upton,40.54
Verda Zulauf,41.89
Verdie Brakus,21.86
Verdie Hackett,6.05
Verdie Heaney,43.82
Verdie Mueller,27.03
Verdie Smitham,24.41
Verdie Stamm,22.86
Vergie Gleichner,36.63
Vergie Kutch,10.36
Vergie Osinski,8.42
Vergie Waters,41.53
Vergie Williamson,50.22
Verla Nikolaus,18.82
Verla Rice,54.34
Verla Spencer,7.17
Verla Swaniawski,45.2
Verlie Christiansen,23.55
Verlie Doyle,64.28
Verlie Hane,25.83
Verlie Hartmann,84.53
Verlie Rosenbaum,13.93
Vern Botsford,6.64
Vern Herman,27.8
Vern Hyatt,17.1
Verna Larkin,21.939999999999998
Verna O'Conner,35.730000000000004
Verner Mante,53.67
Verner Reilly,39.129999999999995
Vernice Corwin,10.809999999999999
Vernice Witting,56.77
Vernice Wuckert,24.05
Vernie Gerhold,62.23
Vernie Herman,32.120000000000005
Vernie Johnston,13.42
Vernie Klein,41.769999999999996
Vernie Koch,38.78
Vernie Lemke,32.41
Vernie McGlynn,40.01
Vernie Simonis,9.74
Vernie Turner,13.14
Vernon Brown,28.75
Verona Bernier,13.64
Verona Denesik,24.32
Verona Kunde,15.66
Verona Lueilwitz,32.41
Verona Runolfsson,34.03
Verona Schamberger,38.18
Verona Senger,42.04
Veronica Cartwright,31.32
Veronica Emard,22.43
Veronica Jakubowski,31.16
Veronica Koch,26.73
Veronica Lehner,25.7
Veronica Miller,28.349999999999998
Veronica Schiller,32.17
Veronica Schimmel,21.29
Vesta Davis,15.64
Vesta Lindgren,39.43
Vesta McCullough,29.12
Vesta Wehner,12.54
Vesta Wyman,8.59
Vicenta Beahan,42.480000000000004
Vicenta Denesik,28.12
Vicenta Lind,32.62
Vicenta Nader,4.42
Vicente Connelly,19.37
Vicente Flatley,31.02
Vicente Kuhlman,52.36
Vicente Kuphal,3.05
Vicente Swaniawski,62.15
Vickie Connelly,28.93
Vickie Lebsack,43.84
Vickie Mertz,14.06
Vickie Nicolas,54.84
Vicky Crist,23.39
Vicky Lindgren,25.990000000000002
Vicky Schimmel,28.76
Vicky Walker,24.34
Vicky Wolf,38.35
Victor Batz,15.28
Victoria Aufderhar,26.85
Victoria Kuhlman,42.29
Victoria Orn,73.75
Victoria Schiller,67.7
Victoria Senger,31.88
Victoria Treutel,34.69
Vida Denesik,39.16
Vida Runolfsdottir,35.6
Vida Volkman,19.69
Vidal Bartell,70.36999999999999
Vilma Corwin,21.54
Vilma Ferry,36.96
Vilma Goldner,31.39
Vilma Rodriguez,51.269999999999996
Vilma Schulist,34.57
Vilma Wyman,32.769999999999996
Vince Dibbert,30.29
Vince Feeney,42.72
Vince Wuckert,48.120000000000005
Vincent Ruecker,14.559999999999999
Vincenza Gusikowski,30.71
Vincenza Hartmann,29.82
Vincenza Hermann,64.17
Vincenza Jenkins,45.3
Vincenza Langosh,23.69
Vincenza Ryan,40.42
Vincenza Ward,45.85
Vincenzo Feil,51.03
Viola Jacobi,27.650000000000002
Viola McGlynn,50.370000000000005
Violet Bergnaum,23.689999999999998
Violet Corkery,33.94
Violet Huels,55.28
Violet O'Conner,11.12
Violette Bahringer,32.18
Virgie Reichel,26.130000000000003
Virgie VonRueden,34.91
Virgie White,38.239999999999995
Virgil Bahringer,50.55
Virgil Heller,8.21
Virgil Lakin,55.43
Virgil Leuschke,35.49
Virgil Witting,37.17
Virginia Greenholt,42.12
Virginie Gibson,25.72
Virginie Graham,20.78
Virginie Quigley,17.01
Virginie Schoen,41.75
Vita Corkery,24.509999999999998
Vita Fay,56.06
Vito Reynolds,43.620000000000005
Viva Champlin,26.84
Viva Gulgowski,33.65
Viva McClure,17.68
Viva Watsica,27.02
Vivian Harris,38.78
Vivian Nienow,9.32
Vivian Schultz,46.94
Viviane Hilll,22.13
Viviane Trantow,26.64
Viviane Turcotte,42.32
Vivianne Beier,42.2
Vivianne Larkin,72.19
Vivianne Murphy,33.75
Vivianne Rolfson,75.95
Vivien Goyette,11.9
Vivien Mayert,53.6
Vivien McDermott,16.64
Vivien Pfannerstill,43.31
Vivienne Johns,15.68
Vivienne Kshlerin,8.74
Vivienne Reichert,25.36
Vladimir Collier,14.38
Vladimir Langworth,5.880000000000001
Wade Greenholt,12.29
Wade Stanton,22.74
Waino Jakubowski,45.44
Waino Klocko,18.04
Waino Schmeler,14.66
Waino Stoltenberg,36.05
Waldo Powlowski,7.77
Walker Schmidt,29.05
Walker VonRueden,28.22
Wallace Effertz,31.400000000000002
Wallace Nicolas,28.44
Wallace Nolan,42.42
Wallace Sauer,31.16
Wallace Walsh,46.53
Wallace Welch,41.260000000000005
Walter Ernser,10.33
Walter Mante,22.9
Walter Raynor,2.9299999999999997
Walter Reynolds,14.54
Walter Welch,31.32
Walton Bednar,19.630000000000003
Walton Mills,26.28
Walton Ziemann,11.559999999999999
Ward Dare,62.76
Warren Farrell,14.91
Warren Leuschke,43.47
Warren Nicolas,13.0
Watson Hyatt,29.32
Watson Paucek,40.74
Wava Dickens,28.78
Wava Hartmann,34.92
Wava Krajcik,31.08
Wava Miller,45.75
Waylon Block,1.58
Waylon Gorczany,7.3
Waylon Kreiger,29.060000000000002
Waylon Mills,40.18
Waylon Mueller,53.11
Waylon Shields,33.81
Wayne Hirthe,35.01
Wayne Mitchell,20.9
Webster Berge,38.75
Webster Schuppe,63.89
Weldon Armstrong,33.61
Wellington Bogan,22.400000000000002
Wellington Grimes,35.980000000000004
Wellington Hammes,22.32
Wellington Jaskolski,11.95
Wellington Reilly,35.620000000000005
Wendell Dach,45.31
Wendell Funk,19.5
Wendell Prosacco,23.73
Wendy Larkin,49.56
Werner Crooks,15.36
Werner Osinski,23.15
Westley Boyle,34.269999999999996
Westley McLaughlin,19.049999999999997
Westley Schuster,6.35
Weston Donnelly,29.59
Weston Goyette,18.11
Weston Herzog,62.19
Weston Kiehn,66.75
Weston Lubowitz,24.68
Weston Schimmel,24.34
Weston Strosin,32.21
Weston Waelchi,11.129999999999999
Whitney Johnson,35.07
Whitney Kautzer,36.8
Whitney Kris,20.16
Whitney West,56.01
Whitney Zboncak,10.94
Wilber Torphy,27.58
Wilbert Hessel,14.94
Wilbert Lowe,1.97
Wilbert Roberts,22.93
Wilburn Gislason,9.46
Wilburn Leuschke,36.29
Wilburn Monahan,23.240000000000002
Wilburn Stoltenberg,28.189999999999998
Wilburn White,48.2
Wiley Brakus,37.230000000000004
Wiley Connelly,17.08
Wiley Jenkins,20.58
Wiley Roberts,32.54
Wiley Welch,13.780000000000001
Wilford Jast,49.92
Wilford Shanahan,13.65
Wilford VonRueden,37.36
Wilfred Daniel,55.78
Wilfred Trantow,18.5
Wilfred Tromp,16.72
Wilfred Turner,33.84
Wilfredo Bosco,22.27
Wilfredo Franecki,25.27
Wilfredo Reynolds,21.48
Wilfrid Larson,44.18
Wilfrid Rempel,34.27
Wilfrid VonRueden,26.38
Wilhelm Gutmann,37.7
Wilhelm Herzog,48.97
Wilhelm Padberg,40.32
Wilhelm Stiedemann,31.919999999999998
Wilhelm Swift,34.58
Wilhelmine Schmeler,22.72
Wilhelmine Terry,32.45
Wilhelmine Thiel,17.04
Will Gerlach,26.71
Will Goldner,27.48
Will Kris,24.82
Will Lubowitz,12.229999999999999
Willa Breitenberg,33.72
Willa Jerde,36.18
Willard Barton,35.02
Willard Fahey,46.92
William Boyer,9.15
William Hilpert,19.23
William Schamberger,26.1
Willie Cassin,10.129999999999999
Willie Mohr,33.65
Willie Schoen,26.88
Willie Sipes,10.52
Willis Emard,24.33
Willis Stark,14.3
Willow Aufderhar,56.09
Willy Gleichner,18.88
Willy Mayert,22.86
Wilma Casper,31.55
Wilma Jerde,30.43
Wilma Turner,28.02
Wilma Wilderman,23.939999999999998
Wilma Witting,19.9
Wilmer Bayer,38.21
Wilmer Nader,22.25
Wilmer Watsica,23.95
Wilson Kuphal,59.67
Wilton Beatty,34.129999999999995
Wilton Crona,4.29
Wilton Dooley,29.11
Winfield Howe,33.53
Winfield Kassulke,2.28
Winifred Keeling,20.3
Winifred Ortiz,4.88
Winona Cruickshank,38.39
Winona Cummerata,17.09
Winona Gleichner,46.69
Winona Kuphal,28.16
Winona Mertz,33.15
Winona Rowe,17.759999999999998
Winona Trantow,19.490000000000002
Winston Balistreri,33.93
Winston Lemke,14.73
Wyatt Dickinson,26.11
Wyman Klein,66.93
Wyman Murphy,41.7
Wyman Trantow,38.910000000000004
Xander Beier,47.949999999999996
Xander Champlin,33.48
Xander Gleichner,11.52
Xander Hudson,60.18
Xavier Braun,23.63
Xavier Feest,41.81
Xavier Herman,22.16
Xavier Kemmer,20.05
Xavier Langworth,29.220000000000002
Xavier Rolfson,50.52
Xavier Shanahan,40.89
Xavier Trantow,21.72
Xavier Witting,47.93
Xzavier Goyette,38.480000000000004
Xzavier Huels,28.03
Xzavier Wolff,27.84
Yadira VonRueden,24.04
Yasmeen Bradtke,5.34
Yasmeen Christiansen,31.85
Yasmeen Rau,27.68
Yasmin Beatty,25.91
Yasmin Kilback,45.4
Yasmin Ritchie,21.57
Yasmine Bogan,31.040000000000003
Yasmine Corkery,10.98
Yasmine Koss,30.24
Yasmine Kuhlman,18.3
Yasmine Sipes,34.230000000000004
Yazmin Carter,14.18
Yazmin Champlin,36.120000000000005
Yazmin Harris,19.25
Yesenia Gulgowski,24.09
Yesenia Hills,20.11
Yesenia Lang,27.240000000000002
Yesenia Trantow,36.660000000000004
Yessenia Kunde,23.18
Yessenia Lindgren,33.71
Yessenia Schroeder,19.44
Yolanda Rosenbaum,31.59
Yoshiko Lebsack,21.14
Yoshiko Smitham,22.36
Yvette Dooley,27.95
Yvette Fritsch,14.649999999999999
Yvette Heidenreich,57.120000000000005
Yvette Hintz,22.32
Yvette Jakubowski,27.21
Yvette Klocko,26.61
Yvette Padberg,40.32
Yvonne Davis,17.49
Yvonne Kautzer,41.58
Yvonne Koss,18.64
Yvonne Kuhic,31.65
Yvonne McCullough,9.74
Yvonne Prosacco,14.03
Yvonne Stracke,35.4
Zachariah DuBuque,11.11
Zachariah Jacobi,12.79
Zachariah Kiehn,25.78
Zachary Bogisich,34.05
Zachary Hahn,20.009999999999998
Zachary Shields,42.14
Zachery Kerluke,13.71
Zack Kuhlman,33.75
Zack Kuvalis,19.16
Zack Schoen,23.72
Zackary Harvey,7.08
Zackary Kohler,23.119999999999997
Zackary Lynch,26.5
Zackery Bartoletti,39.19
Zackery Cartwright,29.450000000000003
Zackery Gleichner,30.720000000000002
Zackery Grady,63.42
Zackery Hagenes,19.34
Zackery Kihn,28.28
Zackery Kuvalis,43.86
Zackery Trantow,87.35
Zackery Wilderman,30.75
Zakary Ferry,51.38
Zakary Gottlieb,38.91
Zakary Lynch,27.599999999999998
Zander Fahey,6.92
Zander Jacobson,38.99
Zander Treutel,23.939999999999998
Zane Dare,19.38
Zane Donnelly,27.970000000000002
Zane Fritsch,34.03
Zane Hickle,13.0
Zane Legros,20.240000000000002
Zane Lindgren,23.1
Zane Russel,39.58
Zane Wyman,20.36
Zaria Abshire,35.019999999999996
Zaria Jast,21.509999999999998
Zaria Runolfsdottir,8.93
Zaria Sporer,32.03
Zechariah Boehm,13.3
Zechariah Cronin,39.21
Zechariah Rutherford,30.27
Zechariah Schumm,26.67
Zelda Bogisich,41.8
Zelda Carter,55.730000000000004
Zelda Huels,51.76
Zelda Okuneva,60.75
Zella Hane,27.02
Zelma Green,31.909999999999997
Zelma Yundt,8.52
Zena Kreiger,5.99
Zena Little,23.83
Zena Stroman,23.03
Zetta Gaylord,38.34
Zetta Marvin,45.89
